,city,source,pollutant_subtype,concentration
1871,Hong Kong,industry,PM25_PRIMARY,0.15384068482316982
1872,Fuzhou,vegetation,PM25_NH4,0.0
1873,Heidelberg,wildfires,PM25_NH4,3.124774218925021e-05
1874,Rome,transportation,PM25_PRIMARY,0.2558828722053597
1875,Tokyo,waste_handling,PM25_SOA,0.006539295001460688
1876,Yokohama,shipping,PM25_NH4,7.127454999410909e-05
1877,Qingdao,wildfires,PM25_PRIMARY,0.02459111660522012
1878,Berlin,vegetation,PM25_PRIMARY,0.0
1879,Austin,wildfires,PM25_NO3,4.923363990403143e-06
1880,"Washington, DC",soil,PM25_PRIMARY,0.0
1881,Lagos,solvents,PM25_PRIMARY,0.0
1882,Jaipur,transportation,PM25_PRIMARY,0.03915543602537532
1883,Medellín,residential,PM25_PRIMARY,0.6947790552593363
1884,Hanoi,dust,PM25_NH4,0.0
1885,Cape Town,shipping,PM25_SO4,0.06463738032702708
1886,Wuhan,dust,PM25_PRIMARY,0.0
1887,Los Angeles,powerplants,PM25_PRIMARY,0.04688368619087467
1888,Fuzhou,wildfires,PM25_SOA,6.458664283332736e-05
1889,Montréal,wildfires,PM25_PRIMARY,0.0
1890,Toronto,shipping,PM25_PRIMARY,0.0007641391280659397
1891,Johannesburg,powerplants,PM25_PRIMARY,0.04613973208003574
1892,Delhi NCT,agriculture,PM25_SO4,0.0
1893,Cape Town,powerplants,PM25_SOA,0.1262330975494241
1894,Amsterdam,wildfires,PM25_NO3,4.1097800871019495e-05
1895,Curitiba,transportation,PM25_NH4,0.0443824915487909
1896,Karachi,transportation,PM25_PRIMARY,1.0100985243613119
1897,Dalian,agriculture,PM25_PRIMARY,0.0
1898,Amman,dust,PM25_PRIMARY,2.6361422448741347
1899,São Paulo,residential,PM25_PRIMARY,0.5540737047122545
1900,Medellín,industry,PM25_PRIMARY,0.7295253240566686
1901,Cape Town,solvents,PM25_PRIMARY,0.0
1902,Jakarta,dust,PM25_NH4,0.0
1903,Hangzhou,powerplants,PM25_PRIMARY,1.1777810355545306
1904,Tokyo,agriculture,PM25_SOA,0.0
1905,Guadalajara,transportation,PM25_NO3,0.9731945574239118
1906,Yokohama,wildfires,PM25_NH4,0.0
1907,Rotterdam,transportation,PM25_NH4,0.012605409452460456
1908,Shanghai,agriculture,PM25_NH4,0.2924043337866371
1909,Bangkok,industry,PM25_NH4,0.9436761723365444
1910,Jakarta,waste_handling,PM25_NO3,0.06719376204272487
1911,Medellín,agriculture,PM25_NH4,0.050445164212219035
1912,Singapore,agriculture,PM25_NH4,0.7879451562621985
1913,Warsaw,transportation,PM25_NH4,0.0022430981634134622
1914,Warsaw,waste_handling,PM25_NO3,0.0021047136668152604
1915,Guangzhou,shipping,PM25_PRIMARY,9.818952054488593e-05
1916,Heidelberg,dust,PM25_NO3,0.0
1917,Lagos,vegetation,PM25_NH4,0.0
1918,Curitiba,residential,PM25_PRIMARY,0.5239070161156281
1919,Jakarta,vegetation,PM25_PRIMARY,0.0
1920,Quito,waste_handling,PM25_NO3,0.15789100348306934
1921,Yokohama,soil,PM25_NO3,0.0033463194466872392
1922,Lisbon,transportation,PM25_PRIMARY,0.05759401655335405
1923,Jaipur,agriculture,PM25_NH4,0.03752054952883345
1924,Seattle,wildfires,PM25_PRIMARY,0.0
1925,Berlin,waste_handling,PM25_PRIMARY,1.0693804472517907e-05
1926,Tel Aviv,solvents,PM25_PRIMARY,0.0
1927,Montréal,agriculture,PM25_PRIMARY,0.0
1928,Philadelphia,wildfires,PM25_PRIMARY,0.0
1929,Heidelberg,residential,PM25_NO3,0.007254625924619325
1930,Philadelphia,dust,PM25_NH4,0.0
1931,Singapore,wildfires,PM25_PRIMARY,0.0
1932,Athens,solvents,PM25_PRIMARY,0.0
1933,Stockholm,powerplants,PM25_NH4,0.0010608055921982943
1934,Kuala Lumpur,waste_handling,PM25_PRIMARY,0.350861588272232
1935,Shanghai,wildfires,PM25_PRIMARY,0.12357112725231223
1936,Houston,dust,PM25_PRIMARY,0.005935811854921157
1937,Freetown,wildfires,PM25_NO3,0.0
1938,Miami,waste_handling,PM25_NO3,0.0010755756319607444
1939,Salvador,vegetation,PM25_PRIMARY,0.0
1940,Vancouver,transportation,PM25_PRIMARY,0.09228285844600152
1941,Copenhagen,wildfires,PM25_PRIMARY,0.0
1942,Dhaka,agriculture,PM25_NH4,0.2582516361257885
1943,Johannesburg,soil,PM25_SO4,0.0
1944,Nanjing,vegetation,PM25_PRIMARY,0.0
1945,Jaipur,wildfires,PM25_PRIMARY,2.3973947127349912e-05
1946,London,agriculture,PM25_PRIMARY,0.0
1947,Philadelphia,powerplants,PM25_PRIMARY,0.011403660736122586
1948,Wuhan,transportation,PM25_NO3,9.499723520509557
1949,Dar es Salaam,soil,PM25_PRIMARY,0.0
1950,Chicago,vegetation,PM25_NO3,0.0
1951,Delhi NCT,shipping,PM25_PRIMARY,0.0
1952,Jaipur,soil,PM25_NH4,0.0
1953,Dalian,powerplants,PM25_PRIMARY,0.4494625090544142
1954,Freetown,solvents,PM25_PRIMARY,0.0
1955,Los Angeles,transportation,PM25_PRIMARY,0.14790934397632846
1956,Lima,solvents,PM25_NH4,0.0
1957,Rome,wildfires,PM25_PRIMARY,0.06028085141270793
1958,Zhenjiang,powerplants,PM25_PRIMARY,0.7012398582713736
1959,Heidelberg,industry,PM25_NH4,0.0010045177329365991
1960,Barcelona,vegetation,PM25_PRIMARY,0.0
1961,Hong Kong,dust,PM25_NH4,0.0
1962,Philadelphia,solvents,PM25_NO3,0.0
1963,Houston,residential,PM25_SOA,0.03586392449392401
1964,Toronto,vegetation,PM25_PRIMARY,0.0
1965,Dalian,vegetation,PM25_NH4,0.0
1966,Kuala Lumpur,solvents,PM25_NH4,0.0
1967,Dubai,industry,PM25_NH4,0.08252583894769748
1968,Rome,powerplants,PM25_PRIMARY,0.04765186801290426
1969,Rotterdam,waste_handling,PM25_NH4,0.0011688487980380823
1970,London,industry,PM25_NO3,0.4497128434064548
1971,Montréal,waste_handling,PM25_PRIMARY,0.007945038951171901
1972,Santiago,agriculture,PM25_PRIMARY,0.0
1973,Jakarta,industry,PM25_NO3,1.3318799086299755
1974,Salvador,transportation,PM25_PRIMARY,0.2827542856731036
1975,Milan,dust,PM25_SOA,0.0
1976,Houston,industry,PM25_PRIMARY,0.10560303338110348
1977,Vancouver,soil,PM25_PRIMARY,0.0
1978,Tel Aviv,shipping,PM25_PRIMARY,9.530178153405991e-05
1979,Madrid,powerplants,PM25_NH4,0.0003441656348529817
1980,Nanjing,residential,PM25_PRIMARY,0.4804712285925852
1981,Lima,residential,PM25_NO3,0.004518310678329375
1982,Barcelona,dust,PM25_NH4,0.0
1983,Barcelona,transportation,PM25_PRIMARY,0.23315450444545704
1984,Montréal,soil,PM25_NO3,0.0014568308977037931
1985,"Washington, DC",shipping,PM25_PRIMARY,1.653662736232658e-05
1986,Quezon City,vegetation,PM25_NO3,0.0
1987,Athens,industry,PM25_NO3,0.29173345548554697
1988,Amsterdam,powerplants,PM25_NO3,0.032816900136995564
1989,Paris,powerplants,PM25_NH4,0.0006054993212703048
1990,Beijing,transportation,PM25_PRIMARY,0.6602689731543663
1991,Ciudad de México,shipping,PM25_SO4,0.0
1992,Buenos Aires,soil,PM25_PRIMARY,0.0
1993,Phoenix,solvents,PM25_PRIMARY,0.0
1994,Madrid,waste_handling,PM25_NH4,0.04694856061332296
1995,Bogotá,agriculture,PM25_SO4,0.0
1996,Nanjing,powerplants,PM25_SO4,3.5023422660455634
1997,Portland,agriculture,PM25_NH4,0.01576295418157923
1998,New Orleans,vegetation,PM25_NO3,0.0
1999,Karachi,residential,PM25_SO4,0.4873255878792571
2000,Accra,agriculture,PM25_NH4,0.02961369413090332
2001,New Orleans,industry,PM25_NH4,0.017424866944727075
2002,Tshwane,soil,PM25_SO4,0.0
2003,Hanoi,industry,PM25_NO3,0.3739778505426086
2004,Miami,soil,PM25_NO3,0.000862902768626269
2005,San Francisco,soil,PM25_SOA,0.0
2006,Warsaw,wildfires,PM25_PRIMARY,0.0003322627387429824
2007,Fuzhou,transportation,PM25_SOA,0.004238994927676903
2008,Portland,soil,PM25_NH4,0.0
2009,Bangkok,waste_handling,PM25_PRIMARY,0.4518955025193195
2010,Quito,soil,PM25_NO3,0.00020397147000394785
2011,Bengaluru,shipping,PM25_PRIMARY,0.0
2012,Delhi NCT,waste_handling,PM25_PRIMARY,0.11124032286132443
2013,Zhenjiang,shipping,PM25_PRIMARY,0.0
2014,Copenhagen,transportation,PM25_PRIMARY,0.04294064344553964
2015,Chicago,wildfires,PM25_PRIMARY,0.0
2016,Dakar,solvents,PM25_PRIMARY,0.0
2017,New York City,residential,PM25_PRIMARY,0.6819541316026071
2018,Wuhan,vegetation,PM25_PRIMARY,0.0
2019,Ciudad de México,soil,PM25_PRIMARY,0.0
2020,Guadalajara,residential,PM25_PRIMARY,0.4919889296077588
2021,Rotterdam,industry,PM25_NH4,0.00239811919145643
2022,Miami,dust,PM25_NO3,0.0
2023,Dakar,powerplants,PM25_PRIMARY,0.02991251223432392
2024,Dakar,shipping,PM25_NO3,0.004992255767673188
2025,Madrid,industry,PM25_NH4,0.12553725321825016
2026,Venice,agriculture,PM25_PRIMARY,0.0
2027,Ciudad de México,agriculture,PM25_PRIMARY,0.0
2028,Dubai,soil,PM25_NO3,0.0004653762024915512
2029,"Washington, DC",agriculture,PM25_NH4,0.0057919672808596214
2030,Hanoi,soil,PM25_NH4,0.0
2031,Athens,shipping,PM25_NH4,1.6540785244447235e-05
2032,Toronto,waste_handling,PM25_PRIMARY,0.0064960631836193106
2033,New York City,dust,PM25_PRIMARY,0.0
2034,Philadelphia,transportation,PM25_NH4,0.019352256269578844
2035,Nairobi,shipping,PM25_NH4,0.0
2036,Dubai,shipping,PM25_NH4,0.00015655937922645836
2037,Dalian,solvents,PM25_PRIMARY,0.0
2038,Amman,powerplants,PM25_NO3,0.0034747693556772927
2039,Hong Kong,agriculture,PM25_PRIMARY,0.0
2040,Milan,soil,PM25_NO3,0.006253756666004072
2041,Warsaw,solvents,PM25_PRIMARY,0.0
2042,Chengdu,transportation,PM25_NH4,0.01785806963975485
2043,Milan,residential,PM25_PRIMARY,0.5605155552342521
2044,Chicago,waste_handling,PM25_PRIMARY,0.02188206233214568
2045,Kolkata,residential,PM25_SO4,1.11753558893407
2046,Moscow,wildfires,PM25_PRIMARY,0.0010136203091905868
2047,Johannesburg,shipping,PM25_PRIMARY,0.0
2048,Santiago,shipping,PM25_NH4,3.112162005499624e-06
2049,Medellín,shipping,PM25_PRIMARY,0.0
2050,Guadalajara,soil,PM25_NH4,0.0
2051,Qingdao,industry,PM25_NH4,0.22201361590957872
2052,Madrid,wildfires,PM25_PRIMARY,0.007296177745235502
2053,Chennai,powerplants,PM25_NH4,0.0041409149087853064
2054,Paris,soil,PM25_SOA,0.0
2055,Seoul,residential,PM25_NH4,0.016976654372563186
2056,Fuzhou,agriculture,PM25_PRIMARY,0.0
2057,Kolkata,solvents,PM25_NO3,0.0
2058,Tokyo,solvents,PM25_PRIMARY,0.0
2059,São Paulo,soil,PM25_NH4,0.0
2060,Houston,soil,PM25_SO4,0.0
2061,Curitiba,wildfires,PM25_PRIMARY,0.009865902341842871
2062,Beijing,agriculture,PM25_PRIMARY,0.0
2063,Accra,wildfires,PM25_PRIMARY,0.0
2064,Oslo,wildfires,PM25_SOA,0.0
2065,Salvador,solvents,PM25_PRIMARY,0.0
2066,Lima,vegetation,PM25_NH4,0.0
2067,Delhi NCT,vegetation,PM25_PRIMARY,0.0
2068,Milan,vegetation,PM25_PRIMARY,0.0
2069,Dubai,powerplants,PM25_PRIMARY,0.0006651094714176872
2070,Addis Ababa,powerplants,PM25_PRIMARY,0.0
2071,Quito,transportation,PM25_SOA,0.4191529179350901
2072,Lagos,dust,PM25_NO3,0.0
2073,Dubai,vegetation,PM25_NH4,0.0
2074,Cape Town,dust,PM25_PRIMARY,0.06364827113733135
2075,"Washington, DC",vegetation,PM25_SO4,0.0
2076,Sydney,transportation,PM25_NO3,0.13574434109688788
2077,Qingdao,residential,PM25_PRIMARY,1.6174451760686412
2078,Guangzhou,industry,PM25_NO3,7.200511416136572
2079,São Paulo,industry,PM25_NO3,4.640443883340791
2080,Tshwane,residential,PM25_NH4,0.2084894490291892
2081,Berlin,solvents,PM25_NH4,0.0
2082,Barcelona,solvents,PM25_PRIMARY,0.0
2083,Quezon City,industry,PM25_NO3,0.0007529986319679673
2084,Milan,shipping,PM25_SO4,0.0008443310844338668
2085,Bengaluru,wildfires,PM25_SOA,6.065264989658251e-05
2086,Durban (eThekwini),vegetation,PM25_PRIMARY,0.0
2087,Tshwane,shipping,PM25_SOA,0.0
2088,Shanghai,industry,PM25_NO3,3.68040653311951
2089,Istanbul,wildfires,PM25_NH4,0.00023118756207848732
2090,Athens,agriculture,PM25_NH4,0.02043994916176165
2091,Oslo,residential,PM25_PRIMARY,0.03576528409054356
2092,Moscow,solvents,PM25_NH4,0.0
2093,San Francisco,residential,PM25_PRIMARY,0.5678172294735248
2094,Barcelona,wildfires,PM25_PRIMARY,0.003835987557192265
2095,"Washington, DC",waste_handling,PM25_SO4,0.0044683025920690045
2096,Montréal,shipping,PM25_NH4,7.585864747722917e-06
2097,Wuhan,powerplants,PM25_SO4,6.124838927178542
2098,Rotterdam,dust,PM25_NH4,0.0
2099,Hong Kong,solvents,PM25_NO3,0.0
2100,Bengaluru,industry,PM25_SO4,0.8432883365852367
2101,Moscow,transportation,PM25_PRIMARY,0.13186150303125427
2102,Fuzhou,dust,PM25_NH4,0.0
2103,Chicago,solvents,PM25_PRIMARY,0.0
2104,Guadalajara,industry,PM25_NO3,0.3741400584013205
2105,Rio de Janeiro,residential,PM25_PRIMARY,0.28547379887376073
2106,Buenos Aires,vegetation,PM25_SO4,0.0
2107,Dakar,soil,PM25_SOA,0.0
2108,Bogotá,transportation,PM25_SO4,0.11675940789002948
2109,Dakar,residential,PM25_SO4,0.04357425629220568
2110,Toronto,solvents,PM25_NO3,0.0
2111,Nanjing,dust,PM25_NH4,0.0
2112,Salvador,wildfires,PM25_PRIMARY,0.0010621340523779721
2113,Amsterdam,agriculture,PM25_PRIMARY,0.0
2114,Hong Kong,soil,PM25_PRIMARY,0.0
2115,Kuala Lumpur,wildfires,PM25_PRIMARY,0.018874082798677812
2116,Delhi NCT,wildfires,PM25_NH4,6.0360414397779544e-05
2117,Cape Town,vegetation,PM25_NO3,0.0
2118,Oslo,industry,PM25_SO4,0.018502295539685014
2119,Berlin,vegetation,PM25_NH4,0.0
2120,Bangkok,dust,PM25_NH4,0.0
2121,Melbourne,shipping,PM25_NH4,7.449677403681508e-06
2122,Hangzhou,solvents,PM25_SO4,0.0
2123,Rio de Janeiro,agriculture,PM25_PRIMARY,0.0
2124,Singapore,transportation,PM25_NH4,0.0014553356593590269
2125,Beijing,residential,PM25_NO3,0.2640839205194116
2126,Bengaluru,waste_handling,PM25_NH4,0.41990453016052187
2127,Lima,soil,PM25_SO4,0.0
2128,Abidjan,shipping,PM25_SO4,0.003213760243829854
2129,Wuhan,shipping,PM25_PRIMARY,0.0
2130,Chennai,wildfires,PM25_PRIMARY,0.0047872791853615
2131,Lisbon,solvents,PM25_NH4,0.0
2132,Karachi,agriculture,PM25_NO3,0.021989531694550687
2133,Quezon City,dust,PM25_PRIMARY,0.0
2134,Hong Kong,vegetation,PM25_PRIMARY,0.0
2135,Philadelphia,waste_handling,PM25_PRIMARY,0.044760822226538016
2136,Portland,industry,PM25_NH4,0.03241433960869534
2137,Venice,vegetation,PM25_PRIMARY,0.0
2138,Singapore,industry,PM25_PRIMARY,0.02782485885647403
2139,Singapore,solvents,PM25_PRIMARY,0.0
2140,"Washington, DC",wildfires,PM25_NO3,0.0
2141,Amsterdam,industry,PM25_PRIMARY,0.08511663788189874
2142,Dakar,agriculture,PM25_NH4,0.008491630394598784
2143,Tshwane,wildfires,PM25_SOA,9.353283945954036e-06
2144,Qingdao,transportation,PM25_NO3,2.947707933795244
2145,Beijing,powerplants,PM25_NO3,1.1920879150130237
2146,Houston,transportation,PM25_NH4,0.008834581147025773
2147,Curitiba,agriculture,PM25_PRIMARY,0.0
2148,Austin,agriculture,PM25_PRIMARY,0.0
2149,Chengdu,waste_handling,PM25_NH4,0.34843918618731
2150,Miami,industry,PM25_SOA,0.2630145799216241
2151,Phoenix,wildfires,PM25_NO3,0.0
2152,Cape Town,shipping,PM25_SOA,0.00033444976096554417
2153,Addis Ababa,solvents,PM25_SO4,0.0
2154,Hangzhou,soil,PM25_SO4,0.0
2155,Yokohama,wildfires,PM25_NO3,0.0
2156,Rome,agriculture,PM25_PRIMARY,0.0
2157,Bangkok,industry,PM25_NO3,0.4923451624837166
2158,Delhi NCT,soil,PM25_NO3,0.01955889535963941
2159,Dubai,waste_handling,PM25_NH4,0.07269761144420059
2160,Dakar,wildfires,PM25_PRIMARY,0.0022526221335759967
2161,Kuala Lumpur,agriculture,PM25_NO3,0.004466588315847059
2162,Lagos,vegetation,PM25_NO3,0.0
2163,Philadelphia,industry,PM25_PRIMARY,0.2336712272510227
2164,Yokohama,vegetation,PM25_NH4,0.0
2165,Hangzhou,residential,PM25_NH4,0.05268199585535163
2166,Boston,industry,PM25_NH4,0.0774416847868423
2167,Amman,solvents,PM25_NO3,0.0
2168,Oslo,powerplants,PM25_NH4,0.00012428395414371582
2169,Istanbul,dust,PM25_PRIMARY,0.8196466402326765
2170,Warsaw,dust,PM25_PRIMARY,0.0
2171,Salvador,residential,PM25_PRIMARY,0.4617402244171334
2172,Hanoi,vegetation,PM25_NH4,0.0
2173,Curitiba,waste_handling,PM25_PRIMARY,1.609785574337522
2174,Quezon City,soil,PM25_PRIMARY,0.0
2175,Quezon City,transportation,PM25_PRIMARY,0.0014620313014462982
2176,Lima,industry,PM25_NH4,0.17554058089662472
2177,Tshwane,solvents,PM25_NH4,0.0
2178,Santiago,transportation,PM25_PRIMARY,0.2631565473374653
2179,Rotterdam,vegetation,PM25_PRIMARY,0.0
2180,Kuala Lumpur,waste_handling,PM25_NH4,0.12348460376851465
2181,Durban (eThekwini),solvents,PM25_PRIMARY,0.0
2182,Warsaw,residential,PM25_PRIMARY,0.5547633292697329
2183,Stockholm,dust,PM25_NH4,0.0
2184,Accra,residential,PM25_NH4,0.07128746923542664
2185,Portland,residential,PM25_NO3,0.1213079090098266
2186,Seattle,agriculture,PM25_NH4,0.002154018431916139
2187,Chengdu,soil,PM25_PRIMARY,0.0
2188,Jakarta,transportation,PM25_PRIMARY,1.8415180056170115
2189,Fuzhou,shipping,PM25_PRIMARY,0.0
2190,Vancouver,shipping,PM25_NH4,4.2332116506784235e-06
2191,Rome,waste_handling,PM25_PRIMARY,0.030526916768781907
2192,Paris,residential,PM25_NO3,0.6070607531026355
2193,Phoenix,shipping,PM25_PRIMARY,0.0
2194,Ho Chi Minh City,residential,PM25_NH4,0.055913145524069084
2195,New York City,waste_handling,PM25_PRIMARY,0.032803593731581544
2196,Johannesburg,wildfires,PM25_NO3,0.0
2197,Ho Chi Minh City,vegetation,PM25_NH4,0.0
2198,Bogotá,vegetation,PM25_SO4,0.0
2199,Chicago,dust,PM25_PRIMARY,0.0
2200,Barcelona,shipping,PM25_PRIMARY,0.0004885758619222679
2201,Rome,solvents,PM25_PRIMARY,0.0
2202,San Francisco,agriculture,PM25_PRIMARY,0.0
2203,Tel Aviv,industry,PM25_NO3,0.0684621034410964
2204,Yokohama,solvents,PM25_SO4,0.0
2205,Jakarta,shipping,PM25_SO4,0.03264531373631857
2206,Quito,solvents,PM25_NH4,0.0
2207,Vancouver,wildfires,PM25_PRIMARY,0.0
2208,Johannesburg,waste_handling,PM25_SO4,0.04816792154655624
2209,Toronto,soil,PM25_PRIMARY,0.0
2210,Moscow,shipping,PM25_PRIMARY,0.0
2211,Montréal,waste_handling,PM25_NH4,0.042962283682941416
2212,Bogotá,shipping,PM25_NH4,0.0
2213,Milan,solvents,PM25_SO4,0.0
2214,Shanghai,wildfires,PM25_NH4,0.011649701769759194
2215,Amsterdam,dust,PM25_PRIMARY,0.0
2216,Addis Ababa,residential,PM25_NH4,0.4193533006399456
2217,Seoul,dust,PM25_NH4,0.0
2218,Boston,solvents,PM25_NH4,0.0
2219,Chennai,waste_handling,PM25_NH4,0.697520809122957
2220,Freetown,agriculture,PM25_PRIMARY,0.0
2221,Stockholm,shipping,PM25_NH4,1.3061342947751541e-06
2222,Paris,solvents,PM25_PRIMARY,0.0
2223,Athens,powerplants,PM25_PRIMARY,0.002609417738527605
2224,Phoenix,soil,PM25_PRIMARY,0.0
2225,Accra,dust,PM25_NO3,0.0
2226,Houston,vegetation,PM25_NH4,0.0
2227,Dhaka,powerplants,PM25_PRIMARY,0.0015814338988405074
2228,Lima,transportation,PM25_PRIMARY,1.370453317561834
2229,Seattle,waste_handling,PM25_PRIMARY,0.01445955268321568
2230,Venice,waste_handling,PM25_NO3,0.0018919377965342652
2231,Seoul,solvents,PM25_PRIMARY,0.0
2232,Berlin,agriculture,PM25_PRIMARY,0.0
2233,Guangzhou,dust,PM25_PRIMARY,0.0
2234,Amman,wildfires,PM25_NH4,4.644114124649489e-05
2235,Athens,soil,PM25_PRIMARY,0.0
2236,Milan,agriculture,PM25_PRIMARY,0.0
2237,Stockholm,soil,PM25_SO4,0.0
2238,Johannesburg,dust,PM25_PRIMARY,1.1517422225788838
2239,Venice,residential,PM25_PRIMARY,0.16103902783717636
2240,Chennai,residential,PM25_NH4,0.1086472039621211
2241,Phoenix,residential,PM25_NO3,0.01085431149365087
2242,Yokohama,waste_handling,PM25_PRIMARY,0.0016664468773315338
2243,Tel Aviv,residential,PM25_NH4,0.0038582996847040265
2244,Montréal,solvents,PM25_SO4,0.0
2245,Philadelphia,agriculture,PM25_NH4,0.0157846720227802
2246,Salvador,powerplants,PM25_SO4,0.05760772307332144
2247,Rio de Janeiro,industry,PM25_PRIMARY,8.027713902914924
2248,Yokohama,transportation,PM25_SO4,0.058565501270106124
2249,Johannesburg,industry,PM25_NH4,0.07582688541637493
2250,Jakarta,agriculture,PM25_SO4,0.0
2251,Venice,transportation,PM25_NH4,0.004911468293478986
2252,Rio de Janeiro,soil,PM25_PRIMARY,0.0
2253,Sydney,waste_handling,PM25_PRIMARY,0.010513916036213608
2254,Montréal,transportation,PM25_PRIMARY,0.07872486954858257
2255,Guadalajara,solvents,PM25_PRIMARY,0.0
2256,London,soil,PM25_PRIMARY,0.0
2257,Qingdao,shipping,PM25_SO4,0.003916249392489029
2258,Portland,shipping,PM25_PRIMARY,0.00015274976854173772
2259,Paris,transportation,PM25_PRIMARY,0.1287433094469757
2260,Boston,soil,PM25_SOA,0.0
2261,Chennai,agriculture,PM25_PRIMARY,0.0
2262,Delhi NCT,powerplants,PM25_PRIMARY,0.31200790869555944
2263,Dubai,transportation,PM25_PRIMARY,2.259430339493685
2264,Ho Chi Minh City,industry,PM25_NO3,0.11588303790385784
2265,Seattle,transportation,PM25_PRIMARY,0.03499415819211133
2266,Lisbon,soil,PM25_PRIMARY,0.0
2267,Lisbon,residential,PM25_PRIMARY,0.14858969098178484
2268,Hanoi,agriculture,PM25_PRIMARY,0.0
2269,Qingdao,waste_handling,PM25_PRIMARY,1.0427795920691534
2270,Heidelberg,agriculture,PM25_PRIMARY,0.0
2271,Hong Kong,powerplants,PM25_NO3,2.183570432714014
2272,Ho Chi Minh City,dust,PM25_SOA,0.0
2273,Sydney,residential,PM25_NO3,0.050862970738752025
2274,Lima,dust,PM25_PRIMARY,0.0
2275,Auckland,waste_handling,PM25_PRIMARY,0.043142178983788235
2276,Delhi NCT,residential,PM25_PRIMARY,0.7802193614202879
2277,Lagos,agriculture,PM25_SO4,0.0
2278,Amsterdam,residential,PM25_SOA,0.003010008717105061
2279,London,dust,PM25_PRIMARY,0.0
2280,Abidjan,solvents,PM25_SOA,0.003360408182796221
2281,Dhaka,transportation,PM25_PRIMARY,0.028795410868803776
2282,Boston,agriculture,PM25_NH4,0.004500855613410742
2283,Copenhagen,industry,PM25_PRIMARY,0.2739828086076107
2284,Stockholm,solvents,PM25_PRIMARY,0.0
2285,Houston,wildfires,PM25_PRIMARY,0.0017899236871463157
2286,Tokyo,vegetation,PM25_PRIMARY,0.0
2287,Berlin,transportation,PM25_PRIMARY,0.04490731231213282
2288,Guangzhou,vegetation,PM25_NH4,0.0
2289,Addis Ababa,transportation,PM25_NO3,0.4834729569700692
2290,Boston,wildfires,PM25_PRIMARY,0.0
2291,Lagos,industry,PM25_SO4,0.5661637504008461
2292,Amsterdam,soil,PM25_SOA,0.0
2293,Phoenix,waste_handling,PM25_SO4,0.008948956691400934
2294,Copenhagen,solvents,PM25_PRIMARY,0.0
2295,Los Angeles,waste_handling,PM25_NH4,0.014864994897642803
2296,Dar es Salaam,vegetation,PM25_PRIMARY,0.0
2297,São Paulo,solvents,PM25_PRIMARY,0.0
2298,Venice,soil,PM25_PRIMARY,0.0
2299,Guadalajara,shipping,PM25_PRIMARY,2.271397426676356e-06
2300,São Paulo,dust,PM25_SO4,0.0
2301,Dhaka,wildfires,PM25_NH4,0.0
2302,New Orleans,solvents,PM25_NH4,0.0
2303,Rome,residential,PM25_PRIMARY,0.911214926641893
2304,Seattle,industry,PM25_NH4,0.041134885139041004
2305,New Orleans,transportation,PM25_NH4,0.003770946428486814
2306,Jaipur,powerplants,PM25_PRIMARY,0.0005969556978349885
2307,Seattle,dust,PM25_NH4,0.0
2308,Sydney,soil,PM25_NH4,0.0
2309,Oslo,agriculture,PM25_PRIMARY,0.0
2310,San Francisco,shipping,PM25_PRIMARY,0.0016947550676790046
2311,Toronto,agriculture,PM25_NH4,0.02250563516897824
2312,Addis Ababa,soil,PM25_PRIMARY,0.0
2313,Tokyo,wildfires,PM25_PRIMARY,0.003040769431681311
2314,Qingdao,agriculture,PM25_NH4,0.5330044219109239
2315,Zhenjiang,soil,PM25_PRIMARY,0.0
2316,Dhaka,residential,PM25_NH4,0.009026317973566437
2317,Dar es Salaam,transportation,PM25_PRIMARY,0.15049503092848232
2318,Hanoi,residential,PM25_PRIMARY,0.6193544129812819
2319,Zhenjiang,solvents,PM25_NH4,0.0
2320,Lagos,waste_handling,PM25_PRIMARY,1.0506708338177837
2321,Fuzhou,residential,PM25_PRIMARY,0.7615272974436471
2322,Dhaka,industry,PM25_PRIMARY,0.01311923383779752
2323,Tshwane,waste_handling,PM25_PRIMARY,0.7711446261782733
